date,Stock_Returns
1997-09-25,-0.006956
1997-09-26,0.007794
1997-09-29,0.008591
1997-09-30,-0.006357
1997-10-01,0.008582
1997-10-02,0.005286
1997-10-03,0.004758
1997-10-06,0.007938
1997-10-07,0.010723
1997-10-08,-0.009439
1997-10-09,-0.003307
1997-10-10,-0.00375
1997-10-13,0.001158
1997-10-14,0.002252
1997-10-15,-0.0047
1997-10-16,-0.010842
1997-10-17,-0.01161
1997-10-20,0.012127
1997-10-21,0.017444
1997-10-22,-0.003898
1997-10-23,-0.018379
1997-10-24,-0.009519
1997-10-27,-0.068667
1997-10-28,0.051164
1997-10-29,-0.002918
1997-10-30,-0.016842
1997-10-31,0.012106
1997-11-03,0.026645
1997-11-04,0.001885
1997-11-05,0.002126
1997-11-06,-0.005017
1997-11-07,-0.011215
1997-11-10,-0.006879
1997-11-11,0.002877
1997-11-12,-0.01929
1997-11-13,0.011811
1997-11-14,0.012753
1997-11-17,0.019228
1997-11-18,-0.008423
1997-11-19,0.006779
1997-11-20,0.015234
1997-11-21,0.004286
1997-11-24,-0.017049
1997-11-25,0.004384
1997-11-26,0.000862
1997-11-28,0.003951
1997-12-01,0.020274
1997-12-02,-0.00317
1997-12-03,0.005238
1997-12-04,-0.003757
1997-12-05,0.010986
1997-12-08,-0.001443
1997-12-09,-0.006708
1997-12-10,-0.006139
1997-12-11,-0.015313
1997-12-12,-0.001623
1997-12-15,0.010489
1997-12-16,0.004827
1997-12-17,-0.002583
1997-12-18,-0.010606
1997-12-19,-0.008919
1997-12-22,0.007309
1997-12-23,-0.015288
1997-12-24,-0.006836
1997-12-26,0.004031
1997-12-29,0.018047
1997-12-30,0.018335
1997-12-31,-0.000422
1998-01-02,0.00475
1998-01-05,0.002082
1998-01-06,-0.010736
1998-01-07,-0.002669
1998-01-08,-0.008257
1998-01-09,-0.029654
1998-01-12,0.012418
1998-01-13,0.013746
1998-01-14,0.006113
1998-01-15,-0.007527
1998-01-16,0.011339
1998-01-20,0.017774
1998-01-21,-0.00796
1998-01-22,-0.008004
1998-01-23,-0.00567
1998-01-26,-0.000658
1998-01-27,0.012613
1998-01-28,0.00871
1998-01-29,0.008215
1998-01-30,-0.005287
1998-02-02,0.021412
1998-02-03,0.004714
1998-02-04,0.000905
1998-02-05,-0.003337
1998-02-06,0.008889
1998-02-09,-0.001699
1998-02-10,0.008182
1998-02-11,0.000981
1998-02-12,0.004049
1998-02-13,-0.003955
1998-02-17,0.002617
1998-02-18,0.009113
1998-02-19,-0.003682
1998-02-20,0.005767
1998-02-23,0.0038
1998-02-24,-0.007302
1998-02-25,0.011974
1998-02-26,0.005533
1998-02-27,0.000639
1998-03-02,-0.001563
1998-03-03,0.004123
1998-03-04,-0.004458
1998-03-05,-0.011735
1998-03-06,0.019951
1998-03-09,-0.003202
1998-03-10,0.011347
1998-03-11,0.003965
1998-03-12,0.001357
1998-03-13,-0.001224
1998-03-16,0.009976
1998-03-17,0.001093
1998-03-18,0.004692
1998-03-19,0.003888
1998-03-20,0.008644
1998-03-23,-0.003284
1998-03-24,0.009219
1998-03-25,-0.003374
1998-03-26,-0.001016
1998-03-27,-0.004869
1998-03-30,-0.001725
1998-03-31,0.007499
1998-04-01,0.005809
1998-04-02,0.010703
1998-04-03,0.002402
1998-04-06,-0.001167
1998-04-07,-0.010558
1998-04-08,-0.00712
1998-04-09,0.008188
1998-04-13,-0.000882
1998-04-14,0.005461
1998-04-15,0.0032
1998-04-16,-0.009961
1998-04-17,0.01313
1998-04-20,0.000828
1998-04-21,0.002688
1998-04-22,0.003435
1998-04-23,-0.009694
1998-04-24,-0.010433
1998-04-27,-0.01928
1998-04-28,-0.001316
1998-04-29,0.008764
1998-04-30,0.015649
1998-05-01,0.00832
1998-05-04,0.000955
1998-05-05,-0.005855
1998-05-06,-0.009485
1998-05-07,-0.008851
1998-05-08,0.011871
1998-05-11,-0.001354
1998-05-12,0.008268
1998-05-13,0.002751
1998-05-14,-0.001332
1998-05-15,-0.007732
1998-05-18,-0.002625
1998-05-19,0.003346
1998-05-20,0.008598
1998-05-21,-0.00395
1998-05-22,-0.003741
1998-05-26,-0.014814
1998-05-27,-0.001636
1998-05-28,0.004907
1998-05-29,-0.006168
1998-06-01,0.000147
1998-06-02,0.002053
1998-06-03,-0.009596
1998-06-04,0.011175
1998-06-05,0.017382
1998-06-08,0.00167
1998-06-09,0.002411
1998-06-10,-0.005481
1998-06-11,-0.015913
1998-06-12,0.003892
1998-06-15,-0.019866
1998-06-16,0.009823
1998-06-17,0.017939
1998-06-18,-0.000659
1998-06-19,-0.00517
1998-06-22,0.002326
1998-06-23,0.014757
1998-06-24,0.011961
1998-06-25,-0.003178
1998-06-26,0.003471
1998-06-29,0.004668
1998-06-30,-0.004084
1998-07-01,0.012982
1998-07-02,-0.001863
1998-07-06,0.009499
1998-07-07,-0.00229
1998-07-08,0.010142
1998-07-09,-0.006696
1998-07-10,0.00498
1998-07-13,0.000739
1998-07-14,0.010634
1998-07-15,-0.002352
1998-07-16,0.007814
1998-07-17,0.002331
1998-07-20,-0.002233
1998-07-21,-0.016071
1998-07-22,-0.00085
1998-07-23,-0.020901
1998-07-24,0.000921
1998-07-27,0.005671
1998-07-28,-0.014844
1998-07-29,-0.00445
1998-07-30,0.015766
1998-07-31,-0.019493
1998-08-03,-0.007344
1998-08-04,-0.036245
1998-08-05,0.008684
1998-08-06,0.007583
1998-08-07,-0.000165
1998-08-10,-0.005792
1998-08-11,-0.013073
1998-08-12,0.014257
1998-08-13,-0.008587
1998-08-14,-0.011313
1998-08-17,0.019685
1998-08-18,0.016177
1998-08-19,-0.002851
1998-08-20,-0.005883
1998-08-21,-0.009546
1998-08-24,0.006437
1998-08-25,0.004338
1998-08-26,-0.007933
1998-08-27,-0.03837
1998-08-28,-0.014819
1998-08-31,-0.068014
1998-09-01,0.038609
1998-09-02,-0.003782
1998-09-03,-0.008299
1998-09-04,-0.008521
1998-09-08,0.050899
1998-09-09,-0.016864
1998-09-10,-0.02585
1998-09-11,0.029454
1998-09-14,0.020475
1998-09-15,0.00773
1998-09-16,0.007517
1998-09-17,-0.025452
1998-09-18,0.001197
1998-09-21,0.003725
1998-09-22,0.005606
1998-09-23,0.035411
1998-09-24,-0.021921
1998-09-25,0.001947
1998-09-28,0.003771
1998-09-29,0.000315
1998-09-30,-0.030514
1998-10-01,-0.030108
1998-10-02,0.016434
1998-10-05,-0.014004
1998-10-06,-0.004016
1998-10-07,-0.014128
1998-10-08,-0.01158
1998-10-09,0.026005
1998-10-12,0.013531
1998-10-13,-0.002917
1998-10-14,0.010786
1998-10-15,0.041739
1998-10-16,0.008516
1998-10-19,0.005651
1998-10-20,0.00145
1998-10-21,0.00563
1998-10-22,0.008001
1998-10-23,-0.007242
1998-10-26,0.001541
1998-10-27,-0.006509
1998-10-28,0.002581
1998-10-29,0.016703
1998-10-30,0.011732
1998-11-02,0.011769
1998-11-03,-0.000684
1998-11-04,0.007049
1998-11-05,0.01357
1998-11-06,0.006315
1998-11-09,-0.009474
1998-11-10,-0.001717
1998-11-11,-0.006461
1998-11-12,-0.002926
1998-11-13,0.007184
1998-11-16,0.009008
1998-11-17,0.003046
1998-11-18,0.004529
1998-11-19,0.007104
1998-11-20,0.009492
1998-11-23,0.021194
1998-11-24,-0.004393
1998-11-25,0.00328
1998-11-27,0.004567
1998-11-30,-0.024038
1998-12-01,0.010012
1998-12-02,-0.003429
1998-12-03,-0.018024
1998-12-04,0.023128
1998-12-07,0.009314
1998-12-08,-0.005321
1998-12-09,0.001786
1998-12-10,-0.015606
1998-12-11,0.001236
1998-12-14,-0.021655
1998-12-15,0.018954
1998-12-16,-0.000765
1998-12-17,0.015526
1998-12-18,0.006822
1998-12-21,0.012466
1998-12-22,0.000607
1998-12-23,0.020747
1998-12-24,-0.001848
1998-12-28,-0.000636
1998-12-29,0.013317
1998-12-30,-0.007956
1998-12-31,-0.002192
1999-01-04,-0.000919
1999-01-05,0.013582
1999-01-06,0.022141
1999-01-07,-0.002051
1999-01-08,0.004221
1999-01-11,-0.008792
1999-01-12,-0.019282
1999-01-13,-0.004123
1999-01-14,-0.017993
1999-01-15,0.025631
1999-01-19,0.00703
1999-01-20,0.00369
1999-01-21,-0.017078
1999-01-22,-0.008072
1999-01-25,0.007174
1999-01-26,0.014854
1999-01-27,-0.007299
1999-01-28,0.017858
1999-01-29,0.011277
1999-02-01,-0.005189
1999-02-02,-0.008649
1999-02-03,0.007987
1999-02-04,-0.018537
1999-02-05,-0.007281
1999-02-08,0.003526
1999-02-09,-0.022215
1999-02-10,0.006093
1999-02-11,0.024919
1999-02-12,-0.019066
1999-02-16,0.009544
1999-02-17,-0.014365
1999-02-18,0.010825
1999-02-19,0.001568
1999-02-22,0.026565
1999-02-23,-0.000755
1999-02-24,-0.013979
1999-02-25,-0.006694
1999-02-26,-0.005373
1999-03-01,-0.001752
1999-03-02,-0.008623
1999-03-03,0.001795
1999-03-04,0.015427
1999-03-05,0.023126
1999-03-08,0.005692
1999-03-09,-0.002253
1999-03-10,0.005469
1999-03-11,0.008424
1999-03-12,-0.002381
1999-03-15,0.009787
1999-03-16,-0.000673
1999-03-17,-0.006552
1999-03-18,0.014432
1999-03-19,-0.01311
1999-03-22,-0.001755
1999-03-23,-0.026885
1999-03-24,0.00511
1999-03-25,0.016869
1999-03-26,-0.005574
1999-03-29,0.021336
1999-03-30,-0.00719
1999-03-31,-0.011055
1999-04-01,0.005714
1999-04-05,0.021179
1999-04-06,-0.002445
1999-04-07,0.006829
1999-04-08,0.01288
1999-04-09,0.003252
1999-04-12,0.007632
1999-04-13,-0.006492
1999-04-14,-0.015839
1999-04-15,-0.0042
1999-04-16,-0.002918
1999-04-19,-0.022381
1999-04-20,0.012943
1999-04-21,0.02293
1999-04-22,0.01699
1999-04-23,-0.00145
1999-04-26,0.002351
1999-04-27,0.002029
1999-04-28,-0.008725
1999-04-29,-0.005981
1999-04-30,-0.005697
1999-05-03,0.014567
1999-05-04,-0.016706
1999-05-05,0.011494
1999-05-06,-0.011326
1999-05-07,0.009722
1999-05-10,-0.003494
1999-05-11,0.011423
1999-05-12,0.006189
1999-05-13,0.00261
1999-05-14,-0.021761
1999-05-17,0.001263
1999-05-18,-0.004606
1999-05-19,0.008183
1999-05-20,-0.004017
1999-05-21,-0.006379
1999-05-24,-0.017771
1999-05-25,-0.017028
1999-05-26,0.015852
1999-05-27,-0.017896
1999-05-28,0.015943
1999-06-01,-0.005823
1999-06-02,0.000425
1999-06-03,0.003653
1999-06-04,0.021708
1999-06-07,0.005099
1999-06-08,-0.012881
1999-06-09,0.000994
1999-06-10,-0.011997
1999-06-11,-0.007046
1999-06-14,0.000278
1999-06-15,0.005533
1999-06-16,0.02248
1999-06-17,0.007133
1999-06-18,0.002194
1999-06-21,0.004587
1999-06-22,-0.009726
1999-06-23,-0.002111
1999-06-24,-0.012963
1999-06-25,-0.000357
1999-06-28,0.012195
1999-06-29,0.015098
1999-06-30,0.015731
1999-07-01,0.00601
1999-07-02,0.00743
1999-07-06,-0.002228
1999-07-07,0.005576
1999-07-08,-0.001032
1999-07-09,0.006354
1999-07-12,-0.002979
1999-07-13,-0.00396
1999-07-14,0.003308
1999-07-15,0.008189
1999-07-16,0.006498
1999-07-19,-0.007845
1999-07-20,-0.021703
1999-07-21,0.00159
1999-07-22,-0.013282
1999-07-23,-0.002961
1999-07-26,-0.006765
1999-07-27,0.011189
1999-07-28,0.001878
1999-07-29,-0.017848
1999-07-30,-0.00918
1999-08-02,-0.000504
1999-08-03,-0.00442
1999-08-04,-0.012744
1999-08-05,0.00642
1999-08-06,-0.010215
1999-08-09,-0.001915
1999-08-10,-0.012614
1999-08-11,0.015998
1999-08-12,-0.002896
1999-08-13,0.02274
1999-08-16,0.002327
1999-08-17,0.010062
1999-08-18,-0.008422
1999-08-19,-0.00694
1999-08-20,0.009837
1999-08-23,0.017664
1999-08-24,0.002411
1999-08-25,0.013414
1999-08-26,-0.014315
1999-08-27,-0.010088
1999-08-30,-0.017986
1999-08-31,-0.002727
1999-09-01,0.008073
1999-09-02,-0.008985
1999-09-03,0.028906
1999-09-07,-0.005003
1999-09-08,-0.004665
1999-09-09,0.002611
1999-09-10,0.002968
1999-09-13,-0.005571
1999-09-14,-0.005833
1999-09-15,-0.01371
1999-09-16,0.000387
1999-09-17,0.012848
1999-09-20,8.2e-05
1999-09-21,-0.020928
1999-09-22,0.002241
1999-09-23,-0.022968
1999-09-24,-0.002382
1999-09-27,0.004658
1999-09-28,-0.000865
1999-09-29,-0.010786
1999-09-30,0.011306
1999-10-01,7.8e-05
1999-10-04,0.016986
1999-10-05,-0.002491
1999-10-06,0.018481
1999-10-07,-0.005855
1999-10-08,0.013949
1999-10-11,-0.000606
1999-10-12,-0.016604
1999-10-13,-0.020936
1999-10-14,-0.001657
1999-10-15,-0.028058
1999-10-18,0.005387
1999-10-19,0.005733
1999-10-20,0.022286
1999-10-21,-0.004514
1999-10-22,0.014054
1999-10-25,-0.006161
1999-10-26,-0.00906
1999-10-27,0.011545
1999-10-28,0.035266
1999-10-29,0.015263
1999-11-01,-0.006464
1999-11-02,-0.004712
1999-11-03,0.005335
1999-11-04,0.00569
1999-11-05,0.00557
1999-11-08,0.004948
1999-11-09,-0.008518
1999-11-10,0.005991
1999-11-11,0.005825
1999-11-12,0.010569
1999-11-15,-0.001196
1999-11-16,0.018417
1999-11-17,-0.006591
1999-11-18,0.010087
1999-11-19,-0.002063
1999-11-22,-0.000745
1999-11-23,-0.011471
1999-11-24,0.008856
1999-11-26,-0.000325
1999-11-29,-0.006205
1999-11-30,-0.013439
1999-12-01,0.006343
1999-12-02,0.008099
1999-12-03,0.017217
1999-12-06,-0.006956
1999-12-07,-0.009949
1999-12-08,-0.003754
1999-12-09,0.003013
1999-12-10,0.006342
1999-12-13,-0.001284
1999-12-14,-0.008515
1999-12-15,0.007234
1999-12-16,0.003863
1999-12-17,0.001586
1999-12-20,-0.002069
1999-12-21,0.010817
1999-12-22,0.001884
1999-12-23,0.015465
1999-12-27,-0.00085
1999-12-28,0.000384
1999-12-29,0.003979
1999-12-30,0.00069
1999-12-31,0.003264
2000-01-03,-0.009549
2000-01-04,-0.038345
2000-01-05,0.001922
2000-01-06,0.000956
2000-01-07,0.02709
2000-01-10,0.01119
2000-01-11,-0.013063
2000-01-12,-0.004386
2000-01-13,0.01217
2000-01-14,0.010671
2000-01-18,-0.006832
2000-01-19,0.000522
2000-01-20,-0.007095
2000-01-21,-0.002912
2000-01-24,-0.027634
2000-01-25,0.006065
2000-01-26,-0.004213
2000-01-27,-0.003938
2000-01-28,-0.027457
2000-01-31,0.025218
2000-02-01,0.010628
2000-02-02,-0.000114
2000-02-03,0.011248
2000-02-04,-0.000421
2000-02-07,-9.1e-05
2000-02-08,0.012273
2000-02-09,-0.020822
2000-02-10,0.003634
2000-02-11,-0.020969
2000-02-14,0.002033
2000-02-15,0.008713
2000-02-16,-0.010256
2000-02-17,0.000425
2000-02-18,-0.030376
2000-02-22,0.004517
2000-02-23,0.006301
2000-02-24,-0.005336
2000-02-25,-0.014829
2000-02-28,0.011017
2000-02-29,0.013627
2000-03-01,0.009346
2000-03-02,0.001863
2000-03-03,0.019837
2000-03-06,-0.012695
2000-03-07,-0.025631
2000-03-08,0.008173
2000-03-09,0.025602
2000-03-10,-0.004723
2000-03-13,-0.008207
2000-03-14,-0.017686
2000-03-15,0.02428
2000-03-16,0.047639
2000-03-17,0.004114
2000-03-20,-0.005353
2000-03-21,0.025566
2000-03-22,0.004532
2000-03-23,0.017799
2000-03-24,7.2e-05
2000-03-27,-0.002357
2000-03-28,-0.010585
2000-03-29,0.000524
2000-03-30,-0.013656
2000-03-31,0.007164
2000-04-03,0.004931
2000-04-04,-0.007464
2000-04-05,-0.004924
2000-04-06,0.009392
2000-04-07,0.009998
2000-04-10,-0.007841
2000-04-11,-0.002572
2000-04-12,-0.022271
2000-04-13,-0.018171
2000-04-14,-0.058278
2000-04-17,0.033084
2000-04-18,0.028663
2000-04-19,-0.009808
2000-04-20,0.004953
2000-04-24,-0.003262
2000-04-25,0.033276
2000-04-26,-0.011134
2000-04-27,0.00269
2000-04-28,-0.008526
2000-05-01,0.010892
2000-05-02,-0.014957
2000-05-03,-0.021566
2000-05-04,-0.003908
2000-05-05,0.01636
2000-05-08,-0.005905
2000-05-09,-0.008447
2000-05-10,-0.0206
2000-05-11,0.017903
2000-05-12,0.009341
2000-05-15,0.022098
2000-05-16,0.009419
2000-05-17,-0.012442
2000-05-18,-0.007315
2000-05-19,-0.021055
2000-05-22,-0.004428
2000-05-23,-0.019176
2000-05-24,0.018335
2000-05-25,-0.01253
2000-05-26,-0.002533
2000-05-30,0.032242
2000-05-31,-0.001301
2000-06-01,0.019858
2000-06-02,0.019637
2000-06-05,-0.006519
2000-06-06,-0.006671
2000-06-07,0.009274
2000-06-08,-0.006586
2000-06-09,-0.003229
2000-06-12,-0.007516
2000-06-13,0.01621
2000-06-14,0.000749
2000-06-15,0.005569
2000-06-16,-0.00965
2000-06-19,0.014709
2000-06-20,-0.006763
2000-06-21,0.002155
2000-06-22,-0.01822
2000-06-23,-0.007368
2000-06-26,0.009594
2000-06-27,-0.003271
2000-06-28,0.002944
2000-06-29,-0.008544
2000-06-30,0.008465
2000-07-03,0.010271
2000-07-05,-0.015862
2000-07-06,0.007219
2000-07-07,0.015261
2000-07-10,-0.002218
2000-07-11,0.003565
2000-07-12,0.00813
2000-07-13,0.001956
2000-07-14,0.009453
2000-07-17,0.000338
2000-07-18,-0.011089
2000-07-19,-0.007886
2000-07-20,0.009184
2000-07-21,-0.010284
2000-07-24,-0.010742
2000-07-25,0.006952
2000-07-26,-0.014955
2000-07-27,-0.001928
2000-07-28,-0.020509
2000-07-31,0.007705
2000-08-01,0.005081
2000-08-02,0.000417
2000-08-03,0.009634
2000-08-04,0.007139
2000-08-07,0.011204
2000-08-08,0.002352
2000-08-09,-0.006697
2000-08-10,-0.008568
2000-08-11,0.007937
2000-08-14,0.013398
2000-08-15,-0.00478
2000-08-16,-0.003085
2000-08-17,0.010961
2000-08-18,-0.002908
2000-08-21,0.005202
2000-08-22,-0.0009
2000-08-23,0.005233
2000-08-24,0.001554
2000-08-25,-0.001233
2000-08-28,0.005072
2000-08-29,-0.002807
2000-08-30,-0.004802
2000-08-31,0.010043
2000-09-01,0.002036
2000-09-05,-0.009002
2000-09-06,-0.00984
2000-09-07,0.006876
2000-09-08,-0.005331
2000-09-11,-0.003506
2000-09-12,-0.004882
2000-09-13,0.00197
2000-09-14,-0.002721
2000-09-15,-0.01017
2000-09-18,-0.014531
2000-09-19,0.010654
2000-09-20,-0.005863
2000-09-21,-0.001578
2000-09-22,-0.000228
2000-09-25,-0.006689
2000-09-26,-0.008214
2000-09-27,-0.000448
2000-09-28,0.022235
2000-09-29,-0.014935
2000-10-02,-0.000195
2000-10-03,-0.006803
2000-10-04,0.00551
2000-10-05,0.001367
2000-10-06,-0.019001
2000-10-09,-0.00494
2000-10-10,-0.010706
2000-10-11,-0.016171
2000-10-12,-0.02551
2000-10-13,0.033382
2000-10-16,0.000327
2000-10-17,-0.017932
2000-10-18,-0.005808
2000-10-19,0.034743
2000-10-20,0.005883
2000-10-23,-0.000823
2000-10-24,0.001684
2000-10-25,-0.023768
2000-10-26,-0.000337
2000-10-27,0.011096
2000-10-30,0.01383
2000-10-31,0.021978
2000-11-01,-0.005723
2000-11-02,0.004996
2000-11-03,-0.001141
2000-11-06,0.003855
2000-11-07,-0.000223
2000-11-08,-0.015777
2000-11-09,-0.006486
2000-11-10,-0.024398
2000-11-13,-0.010776
2000-11-14,0.023452
2000-11-15,0.00496
2000-11-16,-0.012585
2000-11-17,-0.003352
2000-11-20,-0.018352
2000-11-21,0.003523
2000-11-22,-0.018548
2000-11-24,0.014678
2000-11-27,0.005366
2000-11-28,-0.009548
2000-11-29,0.004371
2000-11-30,-0.020105
2000-12-01,0.000213
2000-12-04,0.007406
2000-12-05,0.038922
2000-12-06,-0.01822
2000-12-07,-0.005853
2000-12-08,0.019605
2000-12-11,0.007526
2000-12-12,-0.006535
2000-12-13,-0.008161
2000-12-14,-0.014015
2000-12-15,-0.021463
2000-12-18,0.008071
2000-12-19,-0.012958
2000-12-20,-0.031296
2000-12-21,0.008002
2000-12-22,0.024403
2000-12-26,0.00706
2000-12-27,0.01044
2000-12-28,0.003988
2000-12-29,-0.010448
2001-01-02,-0.028032
2001-01-03,0.050099
2001-01-04,-0.010552
2001-01-05,-0.026242
2001-01-08,-0.001918
2001-01-09,0.003812
2001-01-10,0.009586
2001-01-11,0.010318
2001-01-12,-0.006406
2001-01-16,0.006319
2001-01-17,0.002126
2001-01-18,0.013915
2001-01-19,-0.004028
2001-01-22,0.000268
2001-01-23,0.013032
2001-01-24,0.002867
2001-01-25,-0.004977
2001-01-26,-0.001886
2001-01-29,0.006805
2001-01-30,0.007008
2001-01-31,-0.00562
2001-02-01,0.005461
2001-02-02,-0.017474
2001-02-05,0.003587
2001-02-06,-0.001514
2001-02-07,-0.008408
2001-02-08,-0.006235
2001-02-09,-0.013336
2001-02-12,0.011827
2001-02-13,-0.008652
2001-02-14,-0.002184
2001-02-15,0.008124
2001-02-16,-0.018905
2001-02-20,-0.017357
2001-02-21,-0.018508
2001-02-22,-0.001952
2001-02-23,-0.005555
2001-02-26,0.01749
2001-02-27,-0.00766
2001-02-28,-0.014309
2001-03-01,0.00104
2001-03-02,-0.00568
2001-03-05,0.005858
2001-03-06,0.009981
2001-03-07,0.006452
2001-03-08,0.002259
2001-03-09,-0.024764
2001-03-12,-0.043181
2001-03-13,0.014829
2001-03-14,-0.025842
2001-03-15,0.005871
2001-03-16,-0.019624
2001-03-19,0.017627
2001-03-20,-0.024077
2001-03-21,-0.017924
2001-03-22,-0.004064
2001-03-23,0.019909
2001-03-26,0.011282
2001-03-27,0.025575
2001-03-28,-0.02443
2001-03-29,-0.00463
2001-03-30,0.010784
2001-04-02,-0.012462
2001-04-03,-0.034393
2001-04-04,-0.002901
2001-04-05,0.04368
2001-04-06,-0.019984
2001-04-09,0.008117
2001-04-10,0.027066
2001-04-11,-0.002131
2001-04-12,0.015104
2001-04-16,-0.003228
2001-04-17,0.010283
2001-04-18,0.03889
2001-04-19,0.012551
2001-04-20,-0.008551
2001-04-23,-0.01498
2001-04-24,-0.012162
2001-04-25,0.015941
2001-04-26,0.004696
2001-04-27,0.01501
2001-04-30,-0.002865
2001-05-01,0.01359
2001-05-02,0.000782
2001-05-03,-0.014873
2001-05-04,0.01444
2001-05-07,-0.002447
2001-05-08,-0.001828
2001-05-09,-0.004488
2001-05-10,-0.000287
2001-05-11,-0.007577
2001-05-14,0.002609
2001-05-15,0.000416
2001-05-16,0.028453
2001-05-17,0.002724
2001-05-18,0.002693
2001-05-21,0.016154
2001-05-22,-0.002628
2001-05-23,-0.015526
2001-05-24,0.003196
2001-05-25,-0.011816
2001-05-29,-0.007794
2001-05-30,-0.015655
2001-05-31,0.006202
2001-06-01,0.003862
2001-06-04,0.005108
2001-06-05,0.01299
2001-06-06,-0.010549
2001-06-07,0.005457
2001-06-08,-0.009397
2001-06-11,-0.008356
2001-06-12,0.001164
2001-06-13,-0.011347
2001-06-14,-0.017502
2001-06-15,-0.004517
2001-06-18,-0.004883
2001-06-19,0.003434
2001-06-20,0.008709
2001-06-21,0.011364
2001-06-22,-0.00945
2001-06-25,-0.005509
2001-06-26,-0.00151
2001-06-27,-0.004676
2001-06-28,0.012493
2001-06-29,-0.001452
2001-07-02,0.010037
2001-07-03,-0.001827
2001-07-05,-0.012321
2001-07-06,-0.023498
2001-07-09,0.006879
2001-07-10,-0.014398
2001-07-11,-0.001134
2001-07-12,0.023691
2001-07-13,0.006241
2001-07-16,-0.010883
2001-07-17,0.009971
2001-07-18,-0.005542
2001-07-19,0.006053
2001-07-20,-0.003432
2001-07-23,-0.016369
2001-07-24,-0.016272
2001-07-25,0.01608
2001-07-26,0.01045
2001-07-27,0.002402
2001-07-30,-0.001078
2001-07-31,0.005571
2001-08-01,0.00388
2001-08-02,0.003964
2001-08-03,-0.005243
2001-08-06,-0.011422
2001-08-07,0.003265
2001-08-08,-0.017328
2001-08-09,-8.4e-05
2001-08-10,0.005687
2001-08-13,0.000949
2001-08-14,-0.003828
2001-08-15,-0.00734
2001-08-16,0.00309
2001-08-17,-0.016663
2001-08-20,0.008124
2001-08-21,-0.01208
2001-08-22,0.006956
2001-08-23,-0.002763
2001-08-24,0.019654
2001-08-27,-0.004827
2001-08-28,-0.01501
2001-08-29,-0.011115
2001-08-30,-0.017038
2001-08-31,0.00403
2001-09-04,-0.000565
2001-09-05,-0.001059
2001-09-06,-0.02239
2001-09-07,-0.018637
2001-09-10,0.006226
2001-09-17,-0.049216
2001-09-18,-0.005805
2001-09-19,-0.016113
2001-09-20,-0.03106
2001-09-21,-0.019034
2001-09-24,0.038983
2001-09-25,0.00879
2001-09-26,-0.005167
2001-09-27,0.011489
2001-09-28,0.021922
2001-10-01,-0.002296
2001-10-02,0.012306
2001-10-03,0.019927
2001-10-04,-0.002471
2001-10-05,0.001636
2001-10-08,-0.008344
2001-10-09,-0.005356
2001-10-10,0.022938
2001-10-11,0.015208
2001-10-12,-0.005267
2001-10-15,-0.00153
2001-10-16,0.006936
2001-10-17,-0.018633
2001-10-18,-0.007873
2001-10-19,0.004557
2001-10-22,0.015296
2001-10-23,-0.004698
2001-10-24,0.000387
2001-10-25,0.013721
2001-10-26,0.004109
2001-10-29,-0.023818
2001-10-30,-0.017166
2001-10-31,-9e-06
2001-11-01,0.022948
2001-11-02,0.00286
2001-11-05,0.014386
2001-11-06,0.014526
2001-11-07,-0.002735
2001-11-08,0.002456
2001-11-09,0.001582
2001-11-12,-0.001767
2001-11-13,0.018563
2001-11-14,0.001861
2001-11-15,0.000903
2001-11-16,-0.003143
2001-11-19,0.010899
2001-11-20,-0.007298
2001-11-21,-0.004927
2001-11-23,0.011706
2001-11-26,0.006155
2001-11-27,-0.006843
2001-11-28,-0.018251
2001-11-29,0.01035
2001-11-30,-0.000658
2001-12-03,-0.008381
2001-12-04,0.013187
2001-12-05,0.022318
2001-12-06,-0.002777
2001-12-07,-0.007531
2001-12-10,-0.015868
2001-12-11,-0.002781
2001-12-12,0.000273
2001-12-13,-0.015558
2001-12-14,0.003314
2001-12-17,0.010035
2001-12-18,0.007546
2001-12-19,0.00581
2001-12-20,-0.008377
2001-12-21,0.004351
2001-12-24,-0.00021
2001-12-26,0.004124
2001-12-27,0.006752
2001-12-28,0.003362
2001-12-31,-0.011145
2002-01-02,0.00574
2002-01-03,0.00918
2002-01-04,0.006213
2002-01-07,-0.006499
2002-01-08,-0.003588
2002-01-09,-0.004799
2002-01-10,0.001221
2002-01-11,-0.009468
2002-01-14,-0.006276
2002-01-15,0.006834
2002-01-16,-0.016245
2002-01-17,0.01003
2002-01-18,-0.009922
2002-01-22,-0.007334
2002-01-23,0.007925
2002-01-24,0.003519
2002-01-25,0.000998
2002-01-28,-0.000194
2002-01-29,-0.028613
2002-01-30,0.011748
2002-01-31,0.014934
2002-02-01,-0.007078
2002-02-04,-0.024737
2002-02-05,-0.004039
2002-02-06,-0.005972
2002-02-07,-0.003083
2002-02-08,0.014859
2002-02-11,0.01434
2002-02-12,-0.003993
2002-02-13,0.009941
2002-02-14,-0.001815
2002-02-15,-0.011017
2002-02-19,-0.018874
2002-02-20,0.013514
2002-02-21,-0.01551
2002-02-22,0.008224
2002-02-25,0.017975
2002-02-26,-4.5e-05
2002-02-27,0.00046
2002-02-28,-0.002847
2002-03-01,0.022634
2002-03-04,0.019491
2002-03-05,-0.006673
2002-03-06,0.01451
2002-03-07,-0.004498
2002-03-08,0.005849
